Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HTTPS Self Signed Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS,Unknown Error
mymoney.gov,mymoney.gov,https://www.mymoney.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False
mynextmove.gov,mynextmove.gov,http://mynextmove.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
mypay.gov,mypay.gov,http://mypay.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
myplate.gov,myplate.gov,https://myplate.gov,True,True,https://www.choosemyplate.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False
myra.gov,myra.gov,https://myra.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False
myusps.gov,myusps.gov,http://myusps.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nafri.gov,nafri.gov,https://nafri.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False
nagb.gov,nagb.gov,https://nagb.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
namus.gov,namus.gov,https://namus.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,False,False,True,True,True,False
nano.gov,nano.gov,http://nano.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
nara-at-work.gov,nara-at-work.gov,http://nara-at-work.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nara.gov,nara.gov,https://nara.gov,True,True,https://www.archives.gov/,True,True,False,True,False,False,False,False,True,value max-age=31536000;preload,,False,False,False,False,False,True,True,False,True
nasa.gov,nasa.gov,https://www.nasa.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
nationalbank.gov,nationalbank.gov,https://nationalbank.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=46915200; includeSubDomains; preload,46915200,True,True,False,False,False,True,True,True,False
nationalbankhelp.gov,nationalbankhelp.gov,https://nationalbankhelp.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=46915200; includeSubDomains; preload,46915200,True,True,False,False,False,True,True,True,False
nationalbanknet.gov,nationalbanknet.gov,https://nationalbanknet.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=46915200; includeSubDomains; preload,46915200,True,True,False,False,False,True,True,True,False
nationalchildrensstudy.gov,nationalchildrensstudy.gov,http://nationalchildrensstudy.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nationalgangcenter.gov,nationalgangcenter.gov,https://www.nationalgangcenter.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000 ; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False
nationalhousing.gov,nationalhousing.gov,https://nationalhousing.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True,False
nationalhousinglocator.gov,nationalhousinglocator.gov,https://nationalhousinglocator.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True,False
nationalmall.gov,nationalmall.gov,http://nationalmall.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nationalmap.gov,nationalmap.gov,https://nationalmap.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,False,False,True,True,True,False
nationalresourcedirectory.gov,nationalresourcedirectory.gov,https://nationalresourcedirectory.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
nationalservice.gov,nationalservice.gov,https://www.nationalservice.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False
nationalserviceresources.gov,nationalserviceresources.gov,http://nationalserviceresources.gov,True,True,https://www.nationalservice.gov/resources,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nationsreportcard.gov,nationsreportcard.gov,https://www.nationsreportcard.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False
nativeamericanheritagemonth.gov,nativeamericanheritagemonth.gov,http://nativeamericanheritagemonth.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
nativeonestop.gov,nativeonestop.gov,https://nativeonestop.gov,True,True,https://www.benefits.gov/?utm_source=NativeOneStop.gov&utm_medium=Redirect&utm_campaign=NOS_Redirect,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
navycash.gov,navycash.gov,http://navycash.gov,True,True,https://www.fiscal.treasury.gov/fsservices/gov/pmt/navyMarineCash/navyMarineCash_home.htm,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nbc.gov,nbc.gov,https://www.nbc.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=157680000,157680000,False,False,False,False,False,True,True,True,False
nbib.gov,nbib.gov,http://nbib.gov,True,True,https://nbib.opm.gov/,True,False,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
nbm.gov,nbm.gov,https://nbm.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
nbrc.gov,nbrc.gov,http://www.nbrc.gov,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nccrc.gov,nccrc.gov,http://nccrc.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nccs.gov,nccs.gov,https://www.nccs.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
ncd.gov,ncd.gov,https://ncd.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
ncifcrf.gov,ncifcrf.gov,https://ncifcrf.gov,True,True,https://ncifrederick.cancer.gov/Default.aspx,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False
ncirc.gov,ncirc.gov,https://www.ncirc.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False
ncix.gov,ncix.gov,http://www.ncix.gov,True,True,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
ncjrs.gov,ncjrs.gov,https://www.ncjrs.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; always,31536000,False,False,False,False,False,True,True,True,False
ncpc.gov,ncpc.gov,https://ncpc.gov,True,False,,False,True,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
ncpw.gov,ncpw.gov,https://www.ncpw.gov,True,True,https://www.consumer.ftc.gov/features/national-consumer-protection-week,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
ncr.gov,ncr.gov,http://ncr.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
ncrc.gov,ncrc.gov,https://www.ncrc.gov,True,False,,False,True,False,True,True,False,False,False,False,,,False,False,False,False,False,True,True,False,False
ncsc.gov,ncsc.gov,http://ncsc.gov,True,True,https://www.dni.gov/index.php/ncsc-home,True,False,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
nctc.gov,nctc.gov,http://nctc.gov,True,True,https://www.dni.gov/index.php/nctc-home,True,False,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
ncua.gov,ncua.gov,https://www.ncua.gov,True,False,,False,True,False,True,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True,False
nea.gov,nea.gov,http://nea.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
neglecteddiseases.gov,neglecteddiseases.gov,https://www.neglecteddiseases.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
neh.gov,neh.gov,https://www.neh.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
nehrp.gov,nehrp.gov,http://nehrp.gov,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nel.gov,nel.gov,https://nel.gov,True,True,https://www.cnpp.usda.gov/nutritionevidencelibrary/,True,True,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False
nemi.gov,nemi.gov,https://www.nemi.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True,False
nepa.gov,nepa.gov,http://nepa.gov,True,True,https://ceq.doe.gov,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nersc.gov,nersc.gov,http://www.nersc.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
networx.gov,networx.gov,http://networx.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
neup.gov,neup.gov,http://neup.gov,True,True,https://neup.inl.gov/SitePages/Home.aspx,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
newmoney.gov,newmoney.gov,http://newmoney.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
nfpors.gov,nfpors.gov,https://nfpors.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False
nga.gov,nga.gov,https://www.nga.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
ngc.gov,ngc.gov,https://ngc.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
nhl.gov,nhl.gov,https://nhl.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True,False
nhtsa.gov,nhtsa.gov,https://www.nhtsa.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
nic.gov,nic.gov,https://nic.gov,True,True,https://www.dotgov.gov/dotgov-web/,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False
